Flight No.,Launch site,Payload,Payload mass,Orbit,Customer,Launch outcome,Version Booster,Booster landing,Date,Time
99,,,,,,,,,21 November 2020,22:06
100,,,,,,,,,25 November 2020,19:25
101,,,,,,,,,6 December 2020,15:15
102,,,,,,,,,13 December 2020,08:00
103,,,,,,,,,19 December 2020,05:00
104,,,,,,,,,8 January 2021,05:52
105,,,,,,,,,20 January 2021,09:47
106,,,,,,,,,24 January 2021,23:03
107,,,,,,,,,4 June 2010,03:50
108,,,,,,,,,8 December 2010,20:10
109,,,,,,,,,22 May 2012,23:03
110,,,,,,,,,8 October 2012,14:21
111,,,,,,,,,1 March 2013,01:29
112,,,,,,,,,29 September 2013,18:42
113,,,,,,,,,3 December 2013,23:35
114,,,,,,,,,6 January 2014,20:43
115,,,,,,,,,18 April 2014,05:21
116,,,,,,,,,14 July 2014,21:39
117,,,,,,,,,5 August 2014,14:29
118,,,,,,,,,7 September 2014,04:45
119,,,,,,,,,21 September 2014,05:26
120,,,,,,,,,10 January 2015,17:54
121,,,,,,,,,11 February 2015,14:39
1,,,,,,,,,2 March 2015,06:00
2,,,,,,,,,14 April 2015,22:27
3,,,,,,,,,27 April 2015,11:15
4,,,,,,,,,28 June 2015,23:21
5,,,,,,,,,22 December 2015,21:07
6,,,,,,,,,17 January 2016,19:10
7,,,,,,,,,4 March 2016,20:25
8,,,,,,,,,8 April 2016,23:38
9,,,,,,,,,6 May 2016,16:31
10,,,,,,,,,27 May 2016,18:51
11,,,,,,,,,15 June 2016,14:00
12,,,,,,,,,18 July 2016,12:37
13,,,,,,,,,14 August 2016,22:53:00
14,,,,,,,,,14 January 2017,19:34
15,,,,,,,,,19 February 2017,15:36
16,,,,,,,,,16 March 2017,01:27
17,,,,,,,,,30 March 2017,01:00
18,,,,,,,,,1 May 2017,21:25
19,,,,,,,,,15 May 2017,14:17
20,,,,,,,,,3 June 2017,05:33
21,,,,,,,,,23 June 2017,14:14
22,,,,,,,,,25 June 2017,20:30
23,,,,,,,,,5 July 2017,22:51
24,,,,,,,,,14 August 2017,20:14
25,,,,,,,,,24 August 2017,19:47
26,,,,,,,,,7 September 2017,04:45
27,,,,,,,,,9 October 2017,09:42
28,,,,,,,,,11 October 2017,05:50
29,,,,,,,,,30 October 2017,11:39
30,,,,,,,,,15 December 2017,05:18
31,,,,,,,,,23 December 2017,04:45
32,,,,,,,,,8 January 2018,02:22
33,,,,,,,,,31 January 2018,20:46
34,,,,,,,,,22 February 2018,18:34:05
35,,,,,,,,,6 March 2018,18:16
36,,,,,,,,,30 March 2018,13:51
37,,,,,,,,,2 April 2018,15:31
38,,,,,,,,,18 April 2018,01:45
39,,,,,,,,,11 May 2018,07:49
40,,,,,,,,,22 May 2018,06:48
41,,,,,,,,,4 June 2018,02:30
42,,,,,,,,,29 June 2018,14:17
43,,,,,,,,,22 July 2018,22:01
44,,,,,,,,,25 July 2018,23:23
45,,,,,,,,,7 August 2018,14:56
46,,,,,,,,,10 September 2018,17:29
47,,,,,,,,,8 October 2018,00:10
48,,,,,,,,,15 November 2018,02:19:21
49,,,,,,,,,3 December 2018,15:30
50,,,,,,,,,5 December 2018,14:07
51,,,,,,,,,23 December 2018,15:05
52,,,,,,,,,11 January 2019,04:50
53,,,,,,,,,22 February 2019,12:16
54,,,,,,,,,2 March 2019,19:30
55,,,,,,,,,4 May 2019,19:22
56,,,,,,,,,24 May 2019,01:25
57,,,,,,,,,12 June 2019,09:21
58,,,,,,,,,25 July 2019,20:10:46
59,,,,,,,,,6 August 2019,21:30
60,,,,,,,,,11 November 2019,05:12
61,,,,,,,,,5 December 2019,14:31
62,,,,,,,,,17 December 2019,23:18
63,,,,,,,,,7 January 2020,12:46:14
64,,,,,,,,,19 January 2020,11:29:34
65,,,,,,,,,29 January 2020,12:25:57
66,,,,,,,,,17 February 2020,15:31:34
67,,,,,,,,,7 March 2020,23:24:23
68,,,,,,,,,18 March 2020,00:27
69,,,,,,,,,22 April 2020,17:17:08
70,,,,,,,,,30 May 2020,02:13
71,,,,,,,,,4 June 2020,16:17:08
72,,,,,,,,,13 June 2020,17:30:00
73,,,,,,,,,30 June 2020,14:00:00
74,,,,,,,,,20 July 2020,02:15
75,,,,,,,,,7 August 2020,13:02
76,,,,,,,,,18 August 2020,15:00
77,,,,,,,,,30 August 2020,06:19
78,,,,,,,,,3 September 2020,03:59:37
79,,,,,,,,,6 October 2020,08:24
80,,,,,,,,,18 October 2020,08:13:29
81,,,,,,,,,24 October 2020,10:01
82,,,,,,,,,5 November 2020,08:28
83,,,,,,,,,16 November 2020,16:34
84,,,,,,,,,21 November 2020,9:49
85,,,,,,,,,25 November 2020,03:44
86,,,,,,,,,6 December 2020,19:01
87,,,,,,,,,13 December 2020,06:42
88,,,,,,,,,19 December 2020,22:56
89,,,,,,,,,8 January 2021,18:59
90,,,,,,,,,20 January 2021,17:29
91,,,,,,,,,24 January 2021,04:26
92,,,,,,,,,4 June 2010,18:45
93,,,,,,,,,8 December 2010,15:43
94,,,,,,,,,22 May 2012,07:44
95,,,,,,,,,8 October 2012,00:35
96,,,,,,,,,1 March 2013,15:10
97,,,,,,,,,29 September 2013,16:00
98,,,,,,,,,3 December 2013,22:41
99,,,,,,,,,6 January 2014,22:06
100,,,,,,,,,18 April 2014,19:25
101,,,,,,,,,14 July 2014,15:15
102,,,,,,,,,5 August 2014,08:00
103,,,,,,,,,7 September 2014,05:00
104,,,,,,,,,21 September 2014,05:52
105,,,,,,,,,10 January 2015,09:47
106,,,,,,,,,11 February 2015,23:03
1,,,,,,,,,2 March 2015,03:50
2,,,,,,,,,14 April 2015,20:10
3,,,,,,,,,27 April 2015,23:03
4,,,,,,,,,28 June 2015,14:21
5,,,,,,,,,22 December 2015,01:29
6,,,,,,,,,17 January 2016,18:42
7,,,,,,,,,4 March 2016,23:35
8,,,,,,,,,8 April 2016,20:43
9,,,,,,,,,6 May 2016,05:21
10,,,,,,,,,27 May 2016,21:39
11,,,,,,,,,15 June 2016,14:29
12,,,,,,,,,18 July 2016,04:45
13,,,,,,,,,14 August 2016,05:26
14,,,,,,,,,14 January 2017,17:54
15,,,,,,,,,19 February 2017,14:39
16,,,,,,,,,16 March 2017,06:00
17,,,,,,,,,30 March 2017,22:27
18,,,,,,,,,1 May 2017,11:15
19,,,,,,,,,15 May 2017,23:21
20,,,,,,,,,3 June 2017,21:07
21,,,,,,,,,23 June 2017,19:10
22,,,,,,,,,25 June 2017,20:25
23,,,,,,,,,5 July 2017,23:38
24,,,,,,,,,14 August 2017,16:31
25,,,,,,,,,24 August 2017,18:51
26,,,,,,,,,7 September 2017,14:00
27,,,,,,,,,9 October 2017,12:37
28,,,,,,,,,11 October 2017,22:53:00
29,,,,,,,,,30 October 2017,19:34
30,,,,,,,,,15 December 2017,15:36
31,,,,,,,,,23 December 2017,01:27
32,,,,,,,,,8 January 2018,01:00
33,,,,,,,,,31 January 2018,21:25
34,,,,,,,,,22 February 2018,14:17
35,,,,,,,,,6 March 2018,05:33
36,,,,,,,,,30 March 2018,14:14
37,,,,,,,,,2 April 2018,20:30
38,,,,,,,,,18 April 2018,22:51
39,,,,,,,,,11 May 2018,20:14
40,,,,,,,,,22 May 2018,19:47
41,,,,,,,,,4 June 2018,04:45
42,,,,,,,,,29 June 2018,09:42
43,,,,,,,,,22 July 2018,05:50
44,,,,,,,,,25 July 2018,11:39
45,,,,,,,,,7 August 2018,05:18
46,,,,,,,,,10 September 2018,04:45
47,,,,,,,,,8 October 2018,02:22
48,,,,,,,,,15 November 2018,20:46
49,,,,,,,,,3 December 2018,18:34:05
50,,,,,,,,,5 December 2018,18:16
51,,,,,,,,,23 December 2018,13:51
52,,,,,,,,,11 January 2019,15:31
53,,,,,,,,,22 February 2019,01:45
54,,,,,,,,,2 March 2019,07:49
55,,,,,,,,,4 May 2019,06:48
56,,,,,,,,,24 May 2019,02:30
57,,,,,,,,,12 June 2019,14:17
58,,,,,,,,,25 July 2019,22:01
59,,,,,,,,,6 August 2019,23:23
60,,,,,,,,,11 November 2019,14:56
61,,,,,,,,,5 December 2019,17:29
62,,,,,,,,,17 December 2019,00:10
63,,,,,,,,,7 January 2020,02:19:21
64,,,,,,,,,19 January 2020,15:30
65,,,,,,,,,29 January 2020,14:07
66,,,,,,,,,17 February 2020,15:05
67,,,,,,,,,7 March 2020,04:50
68,,,,,,,,,18 March 2020,12:16
69,,,,,,,,,22 April 2020,19:30
70,,,,,,,,,30 May 2020,19:22
71,,,,,,,,,4 June 2020,01:25
72,,,,,,,,,13 June 2020,09:21
73,,,,,,,,,30 June 2020,20:10:46
74,,,,,,,,,20 July 2020,21:30
75,,,,,,,,,7 August 2020,05:12
76,,,,,,,,,18 August 2020,14:31
77,,,,,,,,,30 August 2020,23:18
78,,,,,,,,,3 September 2020,12:46:14
79,,,,,,,,,6 October 2020,11:29:34
80,,,,,,,,,18 October 2020,12:25:57
81,,,,,,,,,24 October 2020,15:31:34
82,,,,,,,,,5 November 2020,23:24:23
83,,,,,,,,,16 November 2020,00:27
84,,,,,,,,,21 November 2020,17:17:08
85,,,,,,,,,25 November 2020,02:13
86,,,,,,,,,6 December 2020,16:17:08
87,,,,,,,,,13 December 2020,17:30:00
88,,,,,,,,,19 December 2020,14:00:00
89,,,,,,,,,8 January 2021,02:15
90,,,,,,,,,20 January 2021,13:02
91,,,,,,,,,24 January 2021,15:00
92,,,,,,,,,4 February 2021,06:19
93,,,,,,,,,16 February 2021,03:59:37
94,,,,,,,,,4 March 2021,08:24
95,,,,,,,,,11 March 2021,08:13:29
96,,,,,,,,,14 March 2021,10:01
97,,,,,,,,,24 March 2021,08:28
98,,,,,,,,,7 April 2021,16:34
99,,,,,,,,,23 April 2021,9:49
100,,,,,,,,,29 April 2021,03:44
101,,,,,,,,,4 May 2021,19:01
102,,,,,,,,,9 May 2021,06:42
103,,,,,,,,,15 May 2021,22:56
104,,,,,,,,,26 May 2021,18:59
105,,,,,,,,,3 June 2021,17:29
106,,,,,,,,,6 June 2021,04:26
1,,,,,,,,,4 June 2010,18:45
2,,,,,,,,,8 December 2010,15:43
3,,,,,,,,,22 May 2012,07:44
4,,,,,,,,,8 October 2012,00:35
5,,,,,,,,,1 March 2013,15:10
6,,,,,,,,,29 September 2013,16:00
7,,,,,,,,,3 December 2013,22:41
8,,,,,,,,,6 January 2014,22:06
9,,,,,,,,,18 April 2014,19:25
10,,,,,,,,,14 July 2014,15:15
11,,,,,,,,,5 August 2014,08:00
12,,,,,,,,,7 September 2014,05:00
13,,,,,,,,,21 September 2014,05:52
14,,,,,,,,,10 January 2015,09:47
15,,,,,,,,,11 February 2015,23:03
16,,,,,,,,,2 March 2015,03:50
17,,,,,,,,,14 April 2015,20:10
18,,,,,,,,,27 April 2015,23:03
19,,,,,,,,,28 June 2015,14:21
20,,,,,,,,,22 December 2015,01:29
21,,,,,,,,,17 January 2016,18:42
22,,,,,,,,,4 March 2016,23:35
23,,,,,,,,,8 April 2016,20:43
24,,,,,,,,,6 May 2016,05:21
25,,,,,,,,,27 May 2016,21:39
26,,,,,,,,,15 June 2016,14:29
27,,,,,,,,,18 July 2016,04:45
28,,,,,,,,,14 August 2016,05:26
29,,,,,,,,,14 January 2017,17:54
30,,,,,,,,,19 February 2017,14:39
31,,,,,,,,,16 March 2017,06:00
32,,,,,,,,,30 March 2017,22:27
33,,,,,,,,,1 May 2017,11:15
34,,,,,,,,,15 May 2017,23:21
35,,,,,,,,,3 June 2017,21:07
36,,,,,,,,,23 June 2017,19:10
37,,,,,,,,,25 June 2017,20:25
38,,,,,,,,,5 July 2017,23:38
39,,,,,,,,,14 August 2017,16:31
40,,,,,,,,,24 August 2017,18:51
41,,,,,,,,,7 September 2017,14:00
42,,,,,,,,,9 October 2017,12:37
43,,,,,,,,,11 October 2017,22:53:00
44,,,,,,,,,30 October 2017,19:34
45,,,,,,,,,15 December 2017,15:36
46,,,,,,,,,23 December 2017,01:27
47,,,,,,,,,8 January 2018,01:00
48,,,,,,,,,31 January 2018,21:25
49,,,,,,,,,22 February 2018,14:17
50,,,,,,,,,6 March 2018,05:33
51,,,,,,,,,30 March 2018,14:14
52,,,,,,,,,2 April 2018,20:30
53,,,,,,,,,18 April 2018,22:51
54,,,,,,,,,11 May 2018,20:14
55,,,,,,,,,22 May 2018,19:47
56,,,,,,,,,4 June 2018,04:45
57,,,,,,,,,29 June 2018,09:42
58,,,,,,,,,22 July 2018,05:50
59,,,,,,,,,25 July 2018,11:39
60,,,,,,,,,7 August 2018,05:18
61,,,,,,,,,10 September 2018,04:45
62,,,,,,,,,8 October 2018,02:22
63,,,,,,,,,15 November 2018,20:46
64,,,,,,,,,3 December 2018,18:34:05
65,,,,,,,,,5 December 2018,18:16
66,,,,,,,,,23 December 2018,13:51
67,,,,,,,,,11 January 2019,15:31
68,,,,,,,,,22 February 2019,01:45
69,,,,,,,,,2 March 2019,07:49
70,,,,,,,,,4 May 2019,06:48
71,,,,,,,,,24 May 2019,02:30
72,,,,,,,,,12 June 2019,14:17
73,,,,,,,,,25 July 2019,22:01
74,,,,,,,,,6 August 2019,23:23
75,,,,,,,,,11 November 2019,14:56
76,,,,,,,,,5 December 2019,17:29
77,,,,,,,,,17 December 2019,00:10
78,,,,,,,,,7 January 2020,02:19:21
79,,,,,,,,,19 January 2020,15:30
80,,,,,,,,,29 January 2020,14:07
81,,,,,,,,,17 February 2020,15:05
82,,,,,,,,,7 March 2020,04:50
83,,,,,,,,,18 March 2020,12:16
84,,,,,,,,,22 April 2020,19:30
85,,,,,,,,,30 May 2020,19:22
86,,,,,,,,,4 June 2020,01:25
87,,,,,,,,,13 June 2020,09:21
88,,,,,,,,,30 June 2020,20:10:46
89,,,,,,,,,20 July 2020,21:30
90,,,,,,,,,7 August 2020,05:12
91,,,,,,,,,18 August 2020,14:31
92,,,,,,,,,30 August 2020,23:18
93,,,,,,,,,3 September 2020,12:46:14
94,,,,,,,,,6 October 2020,11:29:34
95,,,,,,,,,18 October 2020,12:25:57
96,,,,,,,,,24 October 2020,15:31:34
97,,,,,,,,,5 November 2020,23:24:23
98,,,,,,,,,16 November 2020,00:27
99,,,,,,,,,21 November 2020,17:17:08
100,,,,,,,,,25 November 2020,02:13
101,,,,,,,,,6 December 2020,16:17:08
102,,,,,,,,,13 December 2020,17:30:00
103,,,,,,,,,19 December 2020,14:00:00
104,,,,,,,,,8 January 2021,02:15
105,,,,,,,,,20 January 2021,13:02
106,,,,,,,,,24 January 2021,15:00
107,,,,,,,,,4 February 2021,18:45
108,,,,,,,,,16 February 2021,15:43
109,,,,,,,,,4 March 2021,07:44
110,,,,,,,,,11 March 2021,00:35
111,,,,,,,,,14 March 2021,15:10
112,,,,,,,,,24 March 2021,16:00
113,,,,,,,,,7 April 2021,22:41
114,,,,,,,,,23 April 2021,22:06
115,,,,,,,,,29 April 2021,19:25
116,,,,,,,,,4 May 2021,15:15
117,,,,,,,,,9 May 2021,08:00
118,,,,,,,,,15 May 2021,05:00
119,,,,,,,,,26 May 2021,05:52
120,,,,,,,,,3 June 2021,09:47
121,,,,,,,,,6 June 2021,23:03
1,,,,,,,,,4 June 2010,03:50
2,,,,,,,,,8 December 2010,20:10
3,,,,,,,,,22 May 2012,23:03
4,,,,,,,,,8 October 2012,14:21
5,,,,,,,,,1 March 2013,01:29
6,,,,,,,,,29 September 2013,18:42
7,,,,,,,,,3 December 2013,23:35
8,,,,,,,,,6 January 2014,20:43
9,,,,,,,,,18 April 2014,05:21
10,,,,,,,,,14 July 2014,21:39
11,,,,,,,,,5 August 2014,14:29
12,,,,,,,,,7 September 2014,04:45
13,,,,,,,,,21 September 2014,05:26
14,,,,,,,,,10 January 2015,17:54
15,,,,,,,,,11 February 2015,14:39
16,,,,,,,,,2 March 2015,06:00
17,,,,,,,,,14 April 2015,22:27
18,,,,,,,,,27 April 2015,11:15
19,,,,,,,,,28 June 2015,23:21
20,,,,,,,,,22 December 2015,21:07
21,,,,,,,,,17 January 2016,19:10
22,,,,,,,,,4 March 2016,20:25
23,,,,,,,,,8 April 2016,23:38
24,,,,,,,,,6 May 2016,16:31
25,,,,,,,,,27 May 2016,18:51
26,,,,,,,,,15 June 2016,14:00
27,,,,,,,,,18 July 2016,12:37
28,,,,,,,,,14 August 2016,22:53:00
29,,,,,,,,,14 January 2017,19:34
30,,,,,,,,,19 February 2017,15:36
31,,,,,,,,,16 March 2017,01:27
32,,,,,,,,,30 March 2017,01:00
33,,,,,,,,,1 May 2017,21:25
34,,,,,,,,,15 May 2017,14:17
35,,,,,,,,,3 June 2017,05:33
36,,,,,,,,,23 June 2017,14:14
37,,,,,,,,,25 June 2017,20:30
38,,,,,,,,,5 July 2017,22:51
39,,,,,,,,,14 August 2017,20:14
40,,,,,,,,,24 August 2017,19:47
41,,,,,,,,,7 September 2017,04:45
42,,,,,,,,,9 October 2017,09:42
43,,,,,,,,,11 October 2017,05:50
44,,,,,,,,,30 October 2017,11:39
45,,,,,,,,,15 December 2017,05:18
46,,,,,,,,,23 December 2017,04:45
47,,,,,,,,,8 January 2018,02:22
48,,,,,,,,,31 January 2018,20:46
49,,,,,,,,,22 February 2018,18:34:05
50,,,,,,,,,6 March 2018,18:16
51,,,,,,,,,30 March 2018,13:51
52,,,,,,,,,2 April 2018,15:31
53,,,,,,,,,18 April 2018,01:45
54,,,,,,,,,11 May 2018,07:49
55,,,,,,,,,22 May 2018,06:48
56,,,,,,,,,4 June 2018,02:30
57,,,,,,,,,29 June 2018,14:17
58,,,,,,,,,22 July 2018,22:01
59,,,,,,,,,25 July 2018,23:23
60,,,,,,,,,7 August 2018,14:56
61,,,,,,,,,10 September 2018,17:29
62,,,,,,,,,8 October 2018,00:10
63,,,,,,,,,15 November 2018,02:19:21
64,,,,,,,,,3 December 2018,15:30
65,,,,,,,,,5 December 2018,14:07
66,,,,,,,,,23 December 2018,15:05
67,,,,,,,,,11 January 2019,04:50
68,,,,,,,,,22 February 2019,12:16
69,,,,,,,,,2 March 2019,19:30
70,,,,,,,,,4 May 2019,19:22
71,,,,,,,,,24 May 2019,01:25
72,,,,,,,,,12 June 2019,09:21
73,,,,,,,,,25 July 2019,20:10:46
74,,,,,,,,,6 August 2019,21:30
75,,,,,,,,,11 November 2019,05:12
76,,,,,,,,,5 December 2019,14:31
77,,,,,,,,,17 December 2019,23:18
78,,,,,,,,,7 January 2020,12:46:14
79,,,,,,,,,19 January 2020,11:29:34
80,,,,,,,,,29 January 2020,12:25:57
81,,,,,,,,,17 February 2020,15:31:34
82,,,,,,,,,7 March 2020,23:24:23
83,,,,,,,,,18 March 2020,00:27
84,,,,,,,,,22 April 2020,17:17:08
85,,,,,,,,,30 May 2020,02:13
86,,,,,,,,,4 June 2020,16:17:08
87,,,,,,,,,13 June 2020,17:30:00
88,,,,,,,,,30 June 2020,14:00:00
89,,,,,,,,,20 July 2020,02:15
90,,,,,,,,,7 August 2020,13:02
91,,,,,,,,,18 August 2020,15:00
92,,,,,,,,,30 August 2020,06:19
93,,,,,,,,,3 September 2020,03:59:37
94,,,,,,,,,6 October 2020,08:24
95,,,,,,,,,18 October 2020,08:13:29
96,,,,,,,,,24 October 2020,10:01
97,,,,,,,,,5 November 2020,08:28
98,,,,,,,,,16 November 2020,16:34
99,,,,,,,,,21 November 2020,9:49
100,,,,,,,,,25 November 2020,03:44
101,,,,,,,,,6 December 2020,19:01
102,,,,,,,,,13 December 2020,06:42
103,,,,,,,,,19 December 2020,22:56
104,,,,,,,,,8 January 2021,18:59
105,,,,,,,,,20 January 2021,17:29
106,,,,,,,,,24 January 2021,04:26
107,,,,,,,,,4 June 2010,18:45
108,,,,,,,,,8 December 2010,15:43
109,,,,,,,,,22 May 2012,07:44
110,,,,,,,,,8 October 2012,00:35
111,,,,,,,,,1 March 2013,15:10
112,,,,,,,,,29 September 2013,16:00
113,,,,,,,,,3 December 2013,22:41
114,,,,,,,,,6 January 2014,22:06
115,,,,,,,,,18 April 2014,19:25
116,,,,,,,,,14 July 2014,15:15
117,,,,,,,,,5 August 2014,08:00
118,,,,,,,,,7 September 2014,05:00
119,,,,,,,,,21 September 2014,05:52
120,,,,,,,,,10 January 2015,09:47
121,,,,,,,,,11 February 2015,23:03
1,,,,,,,,,2 March 2015,03:50
2,,,,,,,,,14 April 2015,20:10
3,,,,,,,,,27 April 2015,23:03
4,,,,,,,,,28 June 2015,14:21
5,,,,,,,,,22 December 2015,01:29
6,,,,,,,,,17 January 2016,18:42
7,,,,,,,,,4 March 2016,23:35
8,,,,,,,,,8 April 2016,20:43
9,,,,,,,,,6 May 2016,05:21
10,,,,,,,,,27 May 2016,21:39
11,,,,,,,,,15 June 2016,14:29
12,,,,,,,,,18 July 2016,04:45
13,,,,,,,,,14 August 2016,05:26
14,,,,,,,,,14 January 2017,17:54
15,,,,,,,,,19 February 2017,14:39
16,,,,,,,,,16 March 2017,06:00
17,,,,,,,,,30 March 2017,22:27
18,,,,,,,,,1 May 2017,11:15
19,,,,,,,,,15 May 2017,23:21
20,,,,,,,,,3 June 2017,21:07
21,,,,,,,,,23 June 2017,19:10
22,,,,,,,,,25 June 2017,20:25
23,,,,,,,,,5 July 2017,23:38
24,,,,,,,,,14 August 2017,16:31
25,,,,,,,,,24 August 2017,18:51
26,,,,,,,,,7 September 2017,14:00
27,,,,,,,,,9 October 2017,12:37
28,,,,,,,,,11 October 2017,22:53:00
29,,,,,,,,,30 October 2017,19:34
30,,,,,,,,,15 December 2017,15:36
31,,,,,,,,,23 December 2017,01:27
32,,,,,,,,,8 January 2018,01:00
33,,,,,,,,,31 January 2018,21:25
34,,,,,,,,,22 February 2018,14:17
35,,,,,,,,,6 March 2018,05:33
36,,,,,,,,,30 March 2018,14:14
37,,,,,,,,,2 April 2018,20:30
38,,,,,,,,,18 April 2018,22:51
39,,,,,,,,,11 May 2018,20:14
40,,,,,,,,,22 May 2018,19:47
41,,,,,,,,,4 June 2018,04:45
42,,,,,,,,,29 June 2018,09:42
43,,,,,,,,,22 July 2018,05:50
44,,,,,,,,,25 July 2018,11:39
45,,,,,,,,,7 August 2018,05:18
46,,,,,,,,,10 September 2018,04:45
47,,,,,,,,,8 October 2018,02:22
48,,,,,,,,,15 November 2018,20:46
49,,,,,,,,,3 December 2018,18:34:05
50,,,,,,,,,5 December 2018,18:16
51,,,,,,,,,23 December 2018,13:51
52,,,,,,,,,11 January 2019,15:31
53,,,,,,,,,22 February 2019,01:45
54,,,,,,,,,2 March 2019,07:49
55,,,,,,,,,4 May 2019,06:48
56,,,,,,,,,24 May 2019,02:30
57,,,,,,,,,12 June 2019,14:17
58,,,,,,,,,25 July 2019,22:01
59,,,,,,,,,6 August 2019,23:23
60,,,,,,,,,11 November 2019,14:56
61,,,,,,,,,5 December 2019,17:29
62,,,,,,,,,17 December 2019,00:10
63,,,,,,,,,7 January 2020,02:19:21
64,,,,,,,,,19 January 2020,15:30
65,,,,,,,,,29 January 2020,14:07
66,,,,,,,,,17 February 2020,15:05
67,,,,,,,,,7 March 2020,04:50
68,,,,,,,,,18 March 2020,12:16
69,,,,,,,,,22 April 2020,19:30
70,,,,,,,,,30 May 2020,19:22
71,,,,,,,,,4 June 2020,01:25
72,,,,,,,,,13 June 2020,09:21
73,,,,,,,,,30 June 2020,20:10:46
74,,,,,,,,,20 July 2020,21:30
75,,,,,,,,,7 August 2020,05:12
76,,,,,,,,,18 August 2020,14:31
77,,,,,,,,,30 August 2020,23:18
78,,,,,,,,,3 September 2020,12:46:14
79,,,,,,,,,6 October 2020,11:29:34
80,,,,,,,,,18 October 2020,12:25:57
81,,,,,,,,,24 October 2020,15:31:34
82,,,,,,,,,5 November 2020,23:24:23
83,,,,,,,,,16 November 2020,00:27
84,,,,,,,,,21 November 2020,17:17:08
85,,,,,,,,,25 November 2020,02:13
86,,,,,,,,,6 December 2020,16:17:08
87,,,,,,,,,13 December 2020,17:30:00
88,,,,,,,,,19 December 2020,14:00:00
89,,,,,,,,,8 January 2021,02:15
90,,,,,,,,,20 January 2021,13:02
91,,,,,,,,,24 January 2021,15:00
92,,,,,,,,,4 February 2021,18:45
93,,,,,,,,,16 February 2021,15:43
94,,,,,,,,,4 March 2021,07:44
95,,,,,,,,,11 March 2021,00:35
96,,,,,,,,,14 March 2021,15:10
97,,,,,,,,,24 March 2021,16:00
98,,,,,,,,,7 April 2021,22:41
99,,,,,,,,,23 April 2021,22:06
100,,,,,,,,,29 April 2021,19:25
101,,,,,,,,,4 May 2021,15:15
102,,,,,,,,,9 May 2021,08:00
103,,,,,,,,,15 May 2021,05:00
104,,,,,,,,,26 May 2021,05:52
105,,,,,,,,,3 June 2021,09:47
106,,,,,,,,,6 June 2021,23:03
1,,,,,,,,,4 June 2010,03:50
2,,,,,,,,,8 December 2010,20:10
3,,,,,,,,,22 May 2012,23:03
4,,,,,,,,,8 October 2012,14:21
5,,,,,,,,,1 March 2013,01:29
6,,,,,,,,,29 September 2013,18:42
7,,,,,,,,,3 December 2013,23:35
8,,,,,,,,,6 January 2014,20:43
9,,,,,,,,,18 April 2014,05:21
10,,,,,,,,,14 July 2014,21:39
11,,,,,,,,,5 August 2014,14:29
12,,,,,,,,,7 September 2014,04:45
13,,,,,,,,,21 September 2014,05:26
14,,,,,,,,,10 January 2015,17:54
15,,,,,,,,,11 February 2015,14:39
16,,,,,,,,,2 March 2015,06:00
17,,,,,,,,,14 April 2015,22:27
18,,,,,,,,,27 April 2015,11:15
19,,,,,,,,,28 June 2015,23:21
20,,,,,,,,,22 December 2015,21:07
21,,,,,,,,,17 January 2016,19:10
22,,,,,,,,,4 March 2016,20:25
23,,,,,,,,,8 April 2016,23:38
24,,,,,,,,,6 May 2016,16:31
25,,,,,,,,,27 May 2016,18:51
26,,,,,,,,,15 June 2016,14:00
27,,,,,,,,,18 July 2016,12:37
28,,,,,,,,,14 August 2016,22:53:00
29,,,,,,,,,14 January 2017,19:34
30,,,,,,,,,19 February 2017,15:36
31,,,,,,,,,16 March 2017,01:27
32,,,,,,,,,30 March 2017,01:00
33,,,,,,,,,1 May 2017,21:25
34,,,,,,,,,15 May 2017,14:17
35,,,,,,,,,3 June 2017,05:33
36,,,,,,,,,23 June 2017,14:14
37,,,,,,,,,25 June 2017,20:30
38,,,,,,,,,5 July 2017,22:51
39,,,,,,,,,14 August 2017,20:14
40,,,,,,,,,24 August 2017,19:47
41,,,,,,,,,7 September 2017,04:45
42,,,,,,,,,9 October 2017,09:42
43,,,,,,,,,11 October 2017,05:50
44,,,,,,,,,30 October 2017,11:39
45,,,,,,,,,15 December 2017,05:18
46,,,,,,,,,23 December 2017,04:45
47,,,,,,,,,8 January 2018,02:22
48,,,,,,,,,31 January 2018,20:46
49,,,,,,,,,22 February 2018,18:34:05
50,,,,,,,,,6 March 2018,18:16
51,,,,,,,,,30 March 2018,13:51
52,,,,,,,,,2 April 2018,15:31
53,,,,,,,,,18 April 2018,01:45
54,,,,,,,,,11 May 2018,07:49
55,,,,,,,,,22 May 2018,06:48
56,,,,,,,,,4 June 2018,02:30
57,,,,,,,,,29 June 2018,14:17
58,,,,,,,,,22 July 2018,22:01
59,,,,,,,,,25 July 2018,23:23
60,,,,,,,,,7 August 2018,14:56
61,,,,,,,,,10 September 2018,17:29
62,,,,,,,,,8 October 2018,00:10
63,,,,,,,,,15 November 2018,02:19:21
64,,,,,,,,,3 December 2018,15:30
65,,,,,,,,,5 December 2018,14:07
66,,,,,,,,,23 December 2018,15:05
67,,,,,,,,,11 January 2019,04:50
68,,,,,,,,,22 February 2019,12:16
69,,,,,,,,,2 March 2019,19:30
70,,,,,,,,,4 May 2019,19:22
71,,,,,,,,,24 May 2019,01:25
72,,,,,,,,,12 June 2019,09:21
73,,,,,,,,,25 July 2019,20:10:46
